sedametro,sedametroname,avg_test_all,avg_test_ecd,avg_test_nec,metro_or_micro,perurban,perell,perspeced,pernam,perasn,perhsp,perblk,perwht,perecd,totenrl,perbaplus,perunemp,perpoverty
32020,"Marion, OH",-0.14037251,-0.387882507,0.239768399,Micro,0,0.89838225,16.13567,0.12478528,0.50132865,3.9159677,3.7103727,91.747543,61.356472,4464.8,12.741637,7.3697538,16.25605
32100,"Marquette, MI",-0.044383794,-0.308987972,0.11792347,Micro,0,0.074948311,16.453436,2.9603353,0.51154,1.5173938,1.0449402,93.96579,38.801277,3337.7,30.027863,6.6817122,15.357004
32140,"Marshall, MN",0.20896003,-0.121476767,0.463767322,Micro,0,8.8774128,14.576456,0.21828634,5.5158877,10.290079,4.4092102,79.566536,43.741528,1959.6,25.470383,3.9473567,12.344738
32180,"Marshall, MO",-0.242434367,-0.410244617,0.071693332,Micro,0,5.3990178,13.888344,0.24836195,1.831072,14.841135,7.8291945,75.250237,64.977676,1564.1,17.925817,5.0444927,16.10594
32220,"Marshall, TX",-0.092023818,-0.348198061,0.253844171,Micro,0,7.8286624,8.8212681,0.42529944,0.5965963,19.842934,22.261824,56.873352,57.516109,5922.1,17.480062,7.3377566,16.473427
32260,"Marshalltown, IA",-0.155951038,-0.447877872,0.257901494,Micro,0,23.699532,13.49984,0.55744767,2.9589443,36.009354,2.820395,57.653854,58.548824,3168.6,18.595194,5.7354994,11.823729
32280,"Martin, TN",0.038497223,-0.206126508,0.315149231,Micro,0,0.3610062,13.931762,0.052101411,1.055106,2.1045544,8.1742573,88.613983,52.959789,2036.4,20.159792,7.2436152,19.560719
32300,"Martinsville, VA",-0.028001926,-0.217847993,0.308979117,Micro,0,5.522079,13.538906,0.23182879,0.64301521,11.971474,31.136114,56.017567,64.525818,4272.6,13.379857,9.0134573,19.672268
32340,"Maryville, MO",0.088910834,-0.177228781,0.271512906,Micro,0,0.24902585,14.63553,0.28068626,0.86541545,1.2449528,0.96496457,96.643982,41.314209,1104.3,25.746044,4.933497,22.72118
32380,"Mason City, IA",0.003039172,-0.284068967,0.215173731,Micro,0,0.61062127,14.559086,0.22064278,1.3381462,6.6163449,3.9110463,87.913818,42.375538,3095.3,21.1404,4.5172935,10.720851
32460,"Mayfield, KY",0.192601591,-0.007993284,0.550107112,Micro,0,6.2391753,15.707191,0.053627666,0.41956329,11.778411,6.2616906,81.48671,64.075294,2752.5,15.186636,8.6708612,18.718609
32500,"Maysville, KY",0.022431201,-0.211156544,0.416231087,Micro,0,0.7643342,17.036852,0.18876396,0.91419291,2.7608726,8.1470919,87.989082,62.587826,1278.9,15.803015,8.808403,19.986898
32540,"McAlester, OK",-0.138466096,-0.238788819,0.095861478,Micro,0,0.98189443,16.80916,35.924702,0.61389786,6.1741114,3.1372731,54.150021,69.825371,3404.2,15.638213,5.6939788,16.726881
32580,"McAllen-Edinburg-Mission, TX",-0.161334597,-0.245787446,0.323204059,Metro,36.575497,34.359917,6.9186172,0.055481307,0.64687115,97.515831,0.20300967,1.5788039,85.011528,95236.25,16.78842,8.655982,33.573788
32620,"McComb, MS",-0.491276067,-0.594230895,-0.004949955,Micro,0,0.24948421,11.45422,0.14924698,0.36536309,0.54832971,69.753098,29.18396,81.246574,3780.1,14.740647,8.5739727,29.192192
32660,"McMinnville, TN",-0.215873832,-0.411899755,0.073631415,Micro,0,4.8424025,16.014809,0.22354329,0.58196104,15.41126,3.9644194,79.818817,59.462921,3049.2,12.652683,7.107924,20.861259
32700,"McPherson, KS",0.053753428,-0.210270662,0.214293647,Micro,0,1.7512944,16.234764,0.45297748,0.69706893,7.1924024,1.4289303,90.228622,37.902569,2081.7,26.592609,2.4583633,9.4083509
32740,"Meadville, PA",0.020955763,-0.251472354,0.295739124,Micro,0,0.23043407,18.96475,0.44521374,0.46730718,1.5904542,2.907424,94.5896,49.812336,5243.4,19.033571,7.0196056,14.330925
32780,"Medford, OR",-0.139422317,-0.322086816,0.242902108,Metro,41.024139,6.3260512,13.620593,1.3362826,1.2018722,21.147955,1.055451,75.258438,65.961327,13034.2,25.927132,7.3751345,15.111917
32820,"Memphis, TN-MS-AR",-0.280022437,-0.568941464,0.21898555,Metro,47.423969,3.9721076,11.968942,0.14191984,2.0524936,7.4920087,59.437405,30.876171,62.476898,102633.7,26.057371,8.6100817,18.485233
32860,"Menomonie, WI",0.096443793,-0.20710847,0.305888366,Micro,0,3.7224178,13.509327,0.43337238,5.1723709,2.1508393,1.0315223,91.211899,41.021484,2593,26.342604,5.6714535,13.793457
32900,"Merced, CA",-0.473948413,-0.579929758,-0.016617682,Metro,31.26368,26.603502,10.349304,0.43373689,6.7610765,71.706322,3.2685862,17.830276,81.26136,25517.05,13.319654,12.731296,21.858137
32940,"Meridian, MS",-0.344581816,-0.573594043,0.127473339,Micro,0,0.68743318,11.517509,0.06992396,0.54175001,1.6946101,57.155514,40.538204,67.217941,7627,17.096428,8.5575905,22.361975
32980,"Merrill, WI",0.073223921,-0.184093257,0.280720064,Micro,0,0.45786387,13.226893,0.63261145,0.44624773,1.5801556,1.2693809,96.071609,44.067501,1668.6,16.522409,4.8959718,9.9036026
33020,"Mexico, MO",-0.107943705,-0.266892317,0.144494969,Micro,0,2.2371271,12.035981,0.13270424,0.52002686,5.6393418,7.0457435,86.662186,64.735313,1418.6,13.867137,6.0047445,15.558399
33060,"Miami, OK",-0.199264031,-0.319372784,0.107616089,Micro,0,4.2027888,14.468117,36.685158,0.9935559,7.8607807,0.93418723,53.526318,71.18708,2588.7,13.638075,7.7948341,19.280422
33124,"Miami-Miami Beach-Kendall, FL",0.040083896,-0.111490123,0.506352905,Metro,17.668339,18.484098,10.346487,0.071663022,1.1526306,68.099739,22.65823,8.0177383,74.98835,159971.1,27.352121,7.006526,17.442314
33140,"Michigan City-La Porte, IN",0.151861207,-0.076175233,0.419242394,Metro,43.486591,2.8603365,15.414755,0.31847423,0.48417252,10.194323,13.818157,75.184875,53.722225,7702.2,17.259893,8.0265942,14.527347
33180,"Middlesborough, KY",-0.088270009,-0.175990279,0.247309443,Micro,0,0.12100881,17.088465,0.051843747,0.17523013,0.46916008,2.0160859,97.287682,78.902519,2171.9,10.251839,8.5764837,33.789394
33220,"Midland, MI",0.19550892,-0.250191389,0.435003053,Metro,39.871357,0.49503794,14.779967,0.45116657,2.9279485,2.8171351,1.8590569,91.944695,34.64386,5513,32.705696,7.4677691,11.304708
33260,"Midland, TX",-0.248215028,-0.540184698,0.055022313,Metro,84.70253,8.9300585,6.819767,0.28363121,1.4154739,58.476006,7.449667,32.375221,50.858982,12308.1,25.819275,3.537288,10.984375
33300,"Milledgeville, GA",-0.496107301,-0.554910502,-0.115050121,Micro,0,0.60019612,11.409001,0.098680913,1.146158,1.917385,71.545723,25.292053,87.283363,3039,17.551977,8.0123491,23.957314
33340,"Milwaukee-Waukesha-West Allis, WI",0.02863596,-0.566903044,0.499718493,Metro,45.618248,5.4138293,14.846092,0.56583071,4.8775272,14.709168,23.5874,56.260075,44.649693,98176.3,32.781147,6.0251141,13.341534
33420,"Mineral Wells, TX",-0.246098752,-0.406283371,0.050512086,Micro,0,7.1385236,9.7321825,0.57201374,0.27370635,32.258572,2.5713391,64.324371,64.743645,2092.8,15.319073,7.636066,15.973602
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0.261668136,-0.318943273,0.57678096,Metro,25.525835,9.0322189,13.764908,0.98016495,9.1642466,9.0283709,13.417506,67.409714,36.142262,247038.05,39.233101,4.9654875,8.9174747
33500,"Minot, ND",0.103943264,-0.133087496,0.219505825,Micro,0,0.92810112,14.11735,3.7484758,0.98867369,3.9170287,4.1335144,87.212303,33.501507,4953.9,25.850588,2.8687615,8.7355003
33540,"Missoula, MT",0.278707333,0.008816605,0.516869876,Metro,67.544922,1.5500007,12.919333,5.1512103,1.8204246,3.0179911,1.3773068,88.633064,52.616547,6139.2,39.770405,4.858942,16.545475
33580,"Mitchell, SD",0.263305734,-0.037904751,0.426357776,Micro,0,1.6783111,14.254848,4.4033799,0.77223206,3.236062,0.9724465,90.615883,40.021732,1653,23.468294,3.1529677,12.019402
33620,"Moberly, MO",-0.086810799,-0.271983996,0.193274549,Micro,0,0.11030471,16.811972,0.23120154,0.67036259,2.0071266,5.5249004,91.566406,60.372852,1685.7,13.852574,5.7116313,17.643986
33660,"Mobile, AL",-0.242285693,-0.408373276,0.208000226,Metro,40.603916,1.392579,10.330528,1.1449935,2.214498,2.4922948,48.528996,45.619221,70.804268,28411.8,21.316418,7.429904,19.182428
33700,"Modesto, CA",-0.392848962,-0.580574166,0.038591571,Metro,36.502804,22.050636,12.021304,0.62065929,5.2655478,59.432804,3.2154112,31.465574,69.210907,48477.45,16.514507,10.928638,15.624675
33740,"Monroe, LA",-0.21704821,-0.434522316,0.282769827,Metro,30.742233,1.1834892,12.993344,0.093305476,0.84454584,2.4052868,48.945473,47.711391,69.347656,14178.4,22.901793,7.2275863,22.379322
33780,"Monroe, MI",-0.059298201,-0.369763577,0.146833403,Metro,9.9787445,0.8671698,14.520234,0.51159072,0.66785103,4.2555423,4.575901,89.989113,39.900997,10371.6,18.132925,6.9406672,9.682641
33860,"Montgomery, AL",-0.384824352,-0.650418987,0.134597958,Metro,49.188076,2.4785154,8.8731422,0.1734692,2.3643951,4.0316148,57.176899,36.25362,63.894665,26132.6,27.699766,7.3897572,17.180201
33874,"Montgomery County-Bucks County-Chester County, PA",0.485169974,-0.118513639,0.65551014,Metro,0,2.744009,17.559137,0.13408011,7.3054156,7.5650611,8.8724327,76.123009,22.485947,126444.5,32.632828,6.9865217,11.989364
33940,"Montrose, CO",0.031801589,-0.214536156,0.400552789,Micro,0,12.678543,0,0.65489805,0.69438833,37.171665,0.57179981,60.907249,58.049934,2846.5,22.095058,6.5507984,14.02089
33980,"Morehead City, NC",0.288365382,-0.038090442,0.554141241,Micro,0,2.0256376,13.776919,0.48192111,1.0929562,7.3593893,7.8708329,83.194901,44.916649,3989.8,26.196545,7.320477,11.676177
34020,"Morgan City, LA",-0.180816366,-0.322003039,0.263795103,Micro,0,4.2986894,13.78702,0.60862952,1.5452195,7.5498848,42.749382,47.546886,75.402657,4308.1,10.521547,7.9085321,20.154472
34060,"Morgantown, WV",-0.034926685,-0.463075502,0.318693626,Metro,32.149757,2.1961489,15.454812,0.18072252,2.3347499,1.3003241,3.9335501,92.250648,44.986286,6678.8,30.811176,6.4456635,19.768251
34100,"Morristown, TN",-0.142666388,-0.351667259,0.148583882,Metro,39.581718,6.1907368,11.831221,0.24822623,0.8046962,15.086579,3.3591468,80.50135,57.476044,8162.4,14.659212,7.8937106,17.00033
34140,"Moscow, ID",0.237477162,-0.143877945,0.456891987,Micro,0,0.82042331,10.758862,1.0519559,1.9456055,4.0551233,1.2048208,91.7425,41.200886,1901.4,43.390793,6.3842998,21.574862
34180,"Moses Lake, WA",-0.223854639,-0.40387512,0.319772636,Micro,0,21.731358,11.753139,1.1576004,0.61107332,57.951336,0.89015698,39.389835,72.581886,8686.3,15.790192,8.0070124,16.611036
34220,"Moultrie, GA",-0.295951095,-0.388573327,0.297533214,Micro,0,11.730897,11.604174,0.14831017,0.837717,25.255262,27.587545,46.171165,85.369179,4111.1,11.821046,7.8741298,23.794012
34260,"Mountain Home, AR",0.088895308,-0.086479287,0.348901203,Micro,0,0.54268825,10.285995,0.35088944,0.44206703,3.2461538,0.30128014,95.659607,60.991871,2349.2,15.857339,6.5014482,14.63065
34300,"Mountain Home, ID",-0.171542695,-0.436520984,0.130788881,Micro,0,6.5996966,12.491561,0.90913719,2.3436899,24.360674,2.8760631,69.510437,54.586678,2035.3,14.908652,7.3278298,12.681495
34340,"Mount Airy, NC",0.226793764,0.011572016,0.559136498,Micro,0,8.1654177,13.179893,0.11102933,0.61906844,19.968187,4.152616,75.149101,58.924168,5480.3,15.564719,5.6229711,16.802378
34380,"Mount Pleasant, MI",-0.071599425,-0.329806008,0.143658645,Micro,0,0.38675457,16.860134,8.387907,1.7616227,3.4461834,2.7880721,83.616219,44.910522,3005.8,27.836716,10.054291,27.472872
34420,"Mount Pleasant, TX",-0.12048882,-0.24807377,0.289460167,Micro,0,28.705151,10.140495,0.34531713,0.6687811,59.935844,9.9985542,29.051504,76.254059,3019.6,14.843922,6.6781597,17.41548
34460,"Mount Sterling, KY",0.018545589,-0.177313637,0.380791444,Micro,0,3.5959215,13.180913,0.099484205,0.27594382,3.3122706,1.6800747,94.632225,64.719856,3567.1,13.92894,6.3904328,21.427259
34500,"Mount Vernon, IL",-0.239373604,-0.464578813,0.086713659,Micro,0,0.42128834,18.731932,0.03260589,0.9993301,1.8847127,11.911916,85.17144,59.212334,2486.2,15.515547,7.645432,17.117441
34540,"Mount Vernon, OH",0.169019488,-0.121793113,0.387189432,Micro,0,0.44736272,16.810774,0.27939534,0.50209814,2.1396863,0.71454465,96.364281,44.073277,3717.4,20.360518,5.7067575,12.783773
34580,"Mount Vernon-Anacortes, WA",-0.051885225,-0.361720521,0.341947492,Metro,33.972099,11.937668,12.54953,2.4838939,1.8867793,33.359276,0.94732839,61.322723,55.115082,8558.7,24.576971,5.8275304,12.606753
34620,"Muncie, IN",0.100199592,-0.181698893,0.414243229,Metro,45.087002,0.72489387,18.279562,0.30359417,1.0871612,2.4361956,10.090027,86.083015,52.292164,7319.3,22.8971,8.7959929,20.510937
34660,"Murray, KY",0.313156158,0.033883268,0.628036638,Micro,0,1.7623249,14.437677,0.11012111,1.7765085,3.7450182,3.7876713,90.580681,52.818298,2060.9,28.777733,7.127738,21.018232
34700,"Muscatine, IA",-0.01656621,-0.329576501,0.310770117,Micro,0,8.5267487,12.25881,0.54529917,1.1071105,29.010269,2.7702308,66.567093,50.77042,3258.5,20.521923,5.039897,11.28634
34740,"Muskegon, MI",-0.255469747,-0.495102324,0.128393855,Metro,21.041002,1.269691,13.395935,0.78080678,0.82666546,6.8298898,18.657476,72.905159,60.991974,12596.8,17.80703,10.587503,16.92104
34780,"Muskogee, OK",-0.129857221,-0.281274464,0.227746488,Micro,0,2.3538156,14.734624,37.227173,0.55183691,8.1150007,12.523018,41.582973,69.564209,5860.6,18.305775,6.9465451,20.029554
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.052509534,-0.187418926,0.466367035,Metro,18.235332,5.9841862,14.193762,0.52479428,1.1119092,10.183446,20.218143,67.961708,62.779278,24764.3,23.013197,7.010416,15.29194
34860,"Nacogdoches, TX",-0.192865049,-0.452192743,0.29946778,Micro,0,15.278387,8.0649414,0.37006804,1.4996711,31.869905,20.179787,46.080566,65.850334,4884,24.036493,7.896512,23.314442
34900,"Napa, CA",-0.257191718,-0.594754992,0.145263178,Metro,64.902901,21.948534,11.277569,0.43295106,8.1603947,56.538677,2.1722586,32.695721,55.160225,9272.2,32.590153,5.8438129,8.9332781
34940,"Naples-Immokalee-Marco Island, FL",0.093200709,-0.165291404,0.564956051,Metro,10.181399,13.709847,13.302554,0.76785952,1.2733896,47.826393,11.960499,38.17186,64.035042,20230.7,33.395107,5.6739864,11.553416
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",0.004817282,-0.413770684,0.327651852,Metro,35.205139,5.2627048,11.724242,0.16829291,3.0219703,11.199903,20.564913,65.044922,44.966362,122807.9,32.050453,5.6032362,12.38507
35004,"Nassau County-Suffolk County, NY",0.257677965,-0.227355084,0.455437433,Metro,0,6.6488557,15.234013,0.19631821,7.3960862,21.945534,10.362432,60.099632,31.708124,204504.1,37.950115,4.9189425,5.7657642
35020,"Natchez, MS-LA",-0.545261725,-0.626443849,-0.102193842,Micro,0,0.48155552,12.086485,0.11075007,0.34401071,0.80231673,69.603798,29.13912,84.188614,3576.4,16.326864,10.739573,30.391907
35060,"Natchitoches, LA",-0.419048115,-0.622082711,0.230242572,Micro,0,0.36090267,11.417435,0.91958624,0.41776687,1.6615099,58.0158,38.985336,75.594406,3066,19.330614,11.99526,31.47876
35084,"Newark, NJ-PA",0.321452372,-0.113709916,0.567777291,Metro,12.140955,4.1106963,15.613811,0.099872611,8.0117264,20.889067,20.71496,50.284374,36.779751,178682.15,38.896191,6.9153404,9.3506079
35100,"New Bern, NC",0.058001172,-0.185726158,0.387506282,Metro,9.8352289,3.6573317,12.33812,0.32243428,3.0998242,8.9829407,31.438961,56.155838,56.863667,7919.25,21.862162,8.0365772,15.556887
35140,"Newberry, SC",-0.266389105,-0.514456437,0.2852278,Micro,0,8.7391033,14.853703,0.27066326,0.37611806,13.672517,37.065651,48.615051,68.024483,2717.9,17.910545,8.1008549,17.154724
35220,"New Castle, IN",0.126188829,-0.085742236,0.343162277,Micro,0,0.35208255,19.68568,0.10639502,0.45314422,1.9517828,0.64895368,96.839729,49.739098,3513.5,14.934808,7.3420367,14.029553
35260,"New Castle, PA",0.155333669,-0.170899702,0.411658045,Micro,0,0.22062476,15.686807,0.045419235,0.58584851,1.1577537,8.6473169,89.56366,44.006184,5737.9,19.833408,7.0088172,13.098799
35300,"New Haven-Milford, CT",-0.002750928,-0.446754256,0.361240575,Metro,22.805529,6.2126355,13.445563,0.25842869,4.2097416,25.377235,17.275341,52.879257,43.145763,57370.9,33.435844,7.3908806,11.274366
35380,"New Orleans-Metairie, LA",-0.220505919,-0.411711665,0.30091921,Metro,36.748795,4.9881687,12.968588,0.47165471,2.4419236,9.1580696,50.768627,37.159721,72.142746,71161.6,27.478195,7.6801872,16.701988
35420,"New Philadelphia-Dover, OH",0.164806814,-0.109542703,0.406755936,Micro,0,1.7306552,16.36776,0.075637937,0.33558416,3.0442894,0.84426224,95.700226,46.225071,7174.9,14.856264,5.8326769,12.307638
35440,"Newport, OR",-0.250284111,-0.386279014,0.143530568,Micro,0,6.6095667,14.624941,7.5474939,0.93845266,19.162716,0.80991864,71.54142,74.815231,2376.2,23.744308,6.0989261,14.355657
35460,"Newport, TN",-0.071576281,-0.214916297,0.246323714,Micro,0,0.54570627,14.31426,0.33070764,0.61998564,2.6963704,3.0553873,93.297546,67.656258,2473.6,9.7327995,10.153397,23.344391
35500,"Newton, IA",0.084284739,-0.209274699,0.285182844,Micro,0,0.29421541,12.615882,0.16277464,0.5119015,2.849381,1.36835,95.10759,40.927711,2554.2,17.552927,5.3160729,10.666338
35580,"New Ulm, MN",0.21211983,-0.041138844,0.349761572,Micro,0,1.991073,16.586407,0.10190641,0.84419429,9.4638634,0.70885855,88.88118,35.98838,1507.3,19.136881,3.2690964,8.5973606
35614,"New York-Jersey City-White Plains, NY-NJ",0.166831233,-0.187095859,0.517369819,Metro,57.108761,8.4657831,18.230629,0.43615666,13.375566,34.902378,20.208111,31.077784,60.804356,814086.9,29.576107,7.9801812,15.302984
35660,"Niles-Benton Harbor, MI",-0.091872335,-0.41227727,0.334886444,Metro,20.365398,3.4073229,10.70406,0.48668897,1.9424525,8.1963053,21.282034,68.092522,56.221153,10618,25.56406,8.3114843,16.593479
35700,"Nogales, AZ",-0.174288892,-0.18741409,0.089471328,Micro,0.18395507,17.291496,8.8843622,0.040380768,0.34143418,95.62619,0.14297894,3.8490198,69.504913,4689.3,18.672449,9.0728388,22.822901
35740,"Norfolk, NE",0.099566866,-0.188154921,0.352617399,Micro,0,3.4618518,16.045435,2.0286992,0.67950505,21.25021,2.0025332,74.039055,46.63678,3123.25,19.126154,3.4064,12.690245
35820,"North Platte, NE",0.039207822,-0.222553953,0.203984303,Micro,0,0.97968823,15.4944,0.47516915,0.56873393,11.74429,1.4074979,85.804306,39.858799,2701.5,20.448845,4.2785726,10.868068
35840,"North Port-Sarasota-Bradenton, FL",0.112219913,-0.171380319,0.483597389,Metro,29.088465,8.4946165,15.860355,0.24480729,1.8963162,26.277184,12.446101,59.135593,57.078629,39172.4,29.921579,6.6126251,10.610439
35860,"North Vernon, IN",0.148645698,0.008592569,0.342190517,Micro,0,1.1999635,21.808552,0.16122261,0.10978632,4.3564281,0.41803735,94.954529,58.853657,2153.3,10.056993,7.4604554,13.376051
35900,"North Wilkesboro, NC",0.037687937,-0.189627289,0.329709578,Micro,0,4.9638596,13.14569,0.15855509,0.40630949,13.025395,4.7288375,81.680908,55.064522,4704.4,13.818812,7.0018768,19.263702
35940,"Norwalk, OH",0.04496887,-0.165348194,0.253142659,Micro,0,2.8448176,14.363511,0.088031039,0.20941612,9.3611841,0.73891115,89.602455,48.849525,4302.9,12.548724,6.7554169,13.821934
35980,"Norwich-New London, CT",0.14940591,-0.334453961,0.431766959,Metro,25.886572,4.1338038,13.887853,1.3178353,5.0266852,15.743844,8.6521759,69.25946,38.295609,17265.1,32.018452,6.1077304,8.4658604
36020,"Oak Harbor, WA",0.083538335,-0.191343863,0.270065329,Micro,0,2.1006291,13.323715,0.85900295,7.1497769,11.869011,4.4188967,75.703308,38.667488,4037.5,30.55138,6.5819712,8.2210016
36084,"Oakland-Hayward-Berkeley, CA",-0.029789783,-0.609755353,0.420569139,Metro,35.23571,17.460745,10.927407,0.37232339,23.938738,34.90686,11.83511,28.946966,45.547832,178302.55,41.621658,6.5596437,9.9868374
36100,"Ocala, FL",-0.072165417,-0.254622363,0.355862946,Metro,25.918251,4.9152899,15.413931,0.64002562,1.5475461,20.438467,20.937628,56.436329,68.385872,19324.5,18.087364,9.0731421,15.255535
36140,"Ocean City, NJ",0.178261709,-0.169565111,0.397800608,Metro,16.625408,2.2404141,19.77371,0.13118854,1.424008,11.626445,7.9700141,78.848343,39.891445,5263.1,29.285494,7.6199398,10.177363
36220,"Odessa, TX",-0.384341074,-0.567355644,-0.150311362,Metro,91.245445,12.615334,8.1167126,0.4418231,0.8608557,70.774017,4.3488803,23.574421,56.079662,14149.5,14.289262,6.1661062,14.379841
36260,"Ogden-Clearfield, UT",0.074371697,-0.33084544,0.278036813,Metro,14.641296,4.5655851,11.829355,0.56521273,1.4318506,13.835056,1.2962972,82.871582,34.081177,64021.4,29.349709,4.5512724,8.0999088
36300,"Ogdensburg-Massena, NY",-0.147951222,-0.400333712,0.141697914,Micro,0,0.13691993,15.3622,2.4257023,0.74121153,1.094171,1.2755158,94.463394,52.370823,6677.7,20.935547,7.7720866,17.141254
36340,"Oil City, PA",-0.012160509,-0.241231522,0.261071248,Micro,0,0.25651947,23.358747,0.17340174,0.66949058,0.78417796,2.7293863,95.643547,54.890686,2983.4,15.974053,7.6368294,15.033829
36380,"Okeechobee, FL",-0.156333125,-0.264291356,0.274713704,Micro,0,10.946223,20.399202,0.95453429,0.89099491,38.808411,7.3912716,51.954788,77.812538,2995.8,11.069395,8.153717,20.49892
36420,"Oklahoma City, OK",-0.063070945,-0.354106662,0.298860381,Metro,34.973179,8.6747046,12.408053,7.0206046,3.08638,20.243822,14.605305,55.043888,55.109245,96998.9,28.543478,5.2473059,14.669349
36460,"Olean, NY",-0.064445291,-0.31234787,0.191387384,Micro,0,0.1491095,15.712712,6.5791011,1.102859,2.0571928,2.2552457,88.0056,51.409412,5611.1,18.444002,6.9800911,16.107773
36500,"Olympia-Tumwater, WA",0.204340849,-0.14553838,0.429217584,Metro,28.894779,2.6168396,12.394037,1.5811871,6.2283368,14.30024,3.6108367,74.279396,38.82148,18132,33.456642,6.9794936,10.49491
36540,"Omaha-Council Bluffs, NE-IA",0.060713062,-0.379134535,0.392321204,Metro,54.294479,5.4986863,14.569563,0.72622532,3.1206,15.761164,11.742883,68.649124,43.806232,66038,33.588802,4.8547201,10.768361
36580,"Oneonta, NY",-0.045230889,-0.327692979,0.195625914,Micro,0,0.27559638,17.18907,0.082166761,1.7691228,3.5385358,2.6083286,92.001846,45.900978,3293.2,28.44953,7.280427,15.29248
36620,"Ontario, OR-ID",-0.143824123,-0.288118732,0.288315597,Micro,0,12.647158,12.287,0.37149602,0.60282809,40.724033,0.57279837,57.728844,75.418121,4420.1,13.752643,8.057868,17.174688
36660,"Opelousas, LA",-0.410415926,-0.502678008,0.028160243,Micro,0,0.68413919,12.362964,0.15772964,0.53633803,1.4792986,59.861107,37.965527,82.286003,6787.7,12.900311,7.1352258,28.901094
36700,"Orangeburg, SC",-0.602065032,-0.686158035,-0.161178326,Micro,0,1.613112,13.98765,0.18800978,0.63532358,2.3510077,76.196236,20.629423,83.444786,6121.9,18.24523,10.937696,24.63751
36740,"Orlando-Kissimmee-Sanford, FL",0.063546125,-0.188976197,0.484511089,Metro,15.842088,12.094225,12.194407,0.3723774,4.0108652,36.407722,20.961157,38.247879,62.095798,159298.15,29.280439,6.7930894,13.242167
36780,"Oshkosh-Neenah, WI",0.164633532,-0.248209238,0.420917269,Metro,59.92514,4.7718778,14.941898,0.47252876,4.5615563,7.4133358,3.0782824,84.474297,38.629665,9772.5,26.020273,4.521524,10.895696
36820,"Oskaloosa, IA",-0.042789132,-0.342643087,0.203725199,Micro,0,0.82352608,13.000007,0.30609557,1.8278184,2.6111715,1.3474271,93.907486,45.539959,1368.4,19.764257,5.7320485,13.014049
36830,"Othello, WA",-0.28426831,-0.424045405,0.299895632,Micro,0,33.132629,11.056764,0.27275887,0.48608518,78.032402,0.24780495,20.960947,79.05986,2110.4,17.097851,7.7421894,23.367031
36840,"Ottawa, KS",0.029925782,-0.180083665,0.253538762,Micro,0,0.85636294,15.752106,0.69189048,0.41599479,5.3091364,1.4944692,92.088509,51.424026,2048.2,20.041225,5.767118,14.084287
36860,"Ottawa-Peru, IL",-0.098818694,-0.357277053,0.143743218,Micro,0,3.9602849,17.112602,0.30760741,0.77824211,15.041966,2.0789397,81.793243,48.770508,10066.5,16.878862,7.3306775,12.01332
36900,"Ottumwa, IA",-0.15376071,-0.3899422,0.121371411,Micro,0,5.1963696,12.638209,0.55618167,0.77497089,15.375525,3.0518003,80.241524,54.060638,3192.4,16.723949,6.959527,14.770885
36940,"Owatonna, MN",0.175158405,-0.180175332,0.41316218,Micro,0,4.9015832,12.645304,0.10278217,1.2065519,11.895635,5.4118557,81.383171,40.249516,3167.3,22.98514,4.446981,8.1987028
36980,"Owensboro, KY",0.159081961,-0.074704326,0.47239398,Metro,35.266907,2.092473,16.112133,0.078017414,1.7850611,4.7344565,6.3146682,87.087799,56.508057,8554.6,18.919176,6.3394523,15.423429
37020,"Owosso, MI",-0.145746651,-0.363967245,0.051205871,Micro,0,0.093241364,13.480999,0.26416862,0.38814411,2.4319997,0.40437895,96.511307,47.02721,5526.4,16.381807,7.7756243,12.117902
37060,"Oxford, MS",0.034719953,-0.40325859,0.39658888,Micro,0,2.4998078,9.5743198,0.12738399,2.1025229,3.1173105,35.340042,59.312744,44.677216,3011.7,41.280609,7.0122333,24.22296
37080,"Oxford, NC",-0.16692239,-0.443998172,0.187218872,Micro,0,5.0770001,11.552651,0.32111296,0.58155316,14.227936,33.695797,51.173603,55.425621,3939.1,20.11285,7.6221242,17.672205
37100,"Oxnard-Thousand Oaks-Ventura, CA",-0.206581873,-0.620096677,0.29747573,Metro,59.363895,21.832102,11.053905,0.36876717,6.6524916,56.626396,1.5333493,34.818996,55.404312,63669,31.699636,6.0757203,9.3140564
37120,"Ozark, AL",-0.24871675,-0.452395441,0.113097014,Micro,0,1.0715739,8.298048,0.48950288,0.86633682,4.3513341,30.958563,63.334263,63.908176,2992.3,18.463963,8.6274195,15.661158
37140,"Paducah, KY-IL",0.114350749,-0.148311295,0.467109331,Micro,0,0.57240564,13.466599,0.17118244,0.8025232,3.2409325,13.297589,82.487778,56.96236,6745.2,19.370899,5.7732663,15.488927
37220,"Pahrump, NV",-0.315620487,-0.424402739,-0.133324118,Micro,0,6.8764744,16.231152,1.8853863,1.7632995,25.635151,3.5515049,67.164658,60.580093,2491.7,10.252564,10.42979,16.195995
37260,"Palatka, FL",-0.188996163,-0.302561929,0.194641757,Micro,0,6.0055318,17.253012,0.3708697,0.5479216,16.296192,25.416492,57.368523,76.838699,5108.1,12.626624,10.49861,23.629858
